descriptor,variant,test_context,nearest_context,preference_name,transferred_beta,shadow_oracle_beta,shadow_score_excess,frozen_oracle_score,transferred_frozen_score,frozen_score_excess
v1,baseline,rough_seed_4,rough_seed_12,wm040_ws060_we000,lm040_ls040_le020,lm020_ls080_le000,11.130887436028344,0.309602594876686,11.44049003090503,11.130887436028344
v1,baseline,rough_seed_4,rough_seed_12,wm040_ws040_we020,lm080_ls000_le020,lm020_ls080_le000,10.979382767745015,0.20678621342467027,11.186168981169686,10.979382767745015
v1,baseline,rough_seed_4,rough_seed_12,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,1.803256720654973,0.10396983197265448,1.9072265526276275,1.803256720654973
v1,baseline,rough_seed_4,rough_seed_12,wm040_ws000_we060,lm100_ls000_le000,lm060_ls040_le000,1.8297321978972196,0.07715621077958547,1.9068884086768052,1.8297321978972196
v1,baseline,rough_seed_4,rough_seed_12,wm020_ws080_we000,lm040_ls040_le020,lm000_ls100_le000,5.521895632180316,0.202,5.723895632180316,5.521895632180316
v1,baseline,rough_seed_4,rough_seed_12,wm020_ws060_we020,lm040_ls040_le020,lm000_ls100_le000,5.524194999521602,0.202,5.726194999521602,5.524194999521602
v1,baseline,rough_seed_4,rough_seed_12,wm020_ws040_we040,lm040_ls040_le020,lm000_ls100_le000,5.526494366862888,0.202,5.728494366862888,5.526494366862888
v1,baseline,rough_seed_4,rough_seed_12,wm020_ws020_we060,lm100_ls000_le000,lm020_ls080_le000,0.8538180997633482,0.10415457351292551,0.9579726732762738,0.8538180997633482
v1,baseline,rough_seed_4,rough_seed_12,wm020_ws000_we080,lm100_ls000_le000,lm060_ls040_le000,0.8579833349784076,0.09965119434704378,0.9576345293254513,0.8579833349784076
v1,baseline,rough_seed_4,rough_seed_12,wm000_ws100_we000,lm040_ls040_le020,lm000_ls100_le000,0.7374245790157009,0.0,0.7374245790157009,0.7374245790157009
v1,baseline,rough_seed_4,rough_seed_12,wm000_ws080_we020,lm040_ls040_le020,lm000_ls100_le000,0.5936992772449672,0.0,0.5936992772449672,0.5936992772449672
v1,baseline,rough_seed_4,rough_seed_12,wm000_ws060_we040,lm040_ls040_le020,lm000_ls100_le000,0.7638227746194468,0.0,0.7638227746194468,0.7638227746194468
v1,baseline,rough_seed_4,rough_seed_12,wm000_ws040_we060,lm100_ls000_le000,lm000_ls100_le000,0.5118959363215952,0.0,0.5118959363215952,0.5118959363215952
v1,baseline,rough_seed_4,rough_seed_12,wm000_ws020_we080,lm100_ls000_le000,lm000_ls100_le000,0.6791707918527239,0.0,0.6791707918527239,0.6791707918527239
v1,baseline,rough_seed_4,rough_seed_12,wm000_ws000_we100,lm100_ls000_le000,lm000_ls100_le000,0.8464456473838523,0.0,0.8464456473838523,0.8464456473838523
v1,baseline,rough_seed_4,rough_seed_12,balanced,lm100_ls000_le000,lm020_ls080_le000,1.4184583553569694,0.17257566678742198,1.5910340221443913,1.4184583553569694
v1,baseline,rough_seed_4,rough_seed_12,motion,lm100_ls000_le000,lm020_ls080_le000,3.2530342113677087,0.07798862429924398,3.3310228356669525,3.2530342113677087
v1,baseline,rough_seed_4,rough_seed_12,stability,lm040_ls040_le020,lm000_ls100_le000,4.144971558005101,0.1515,4.296471558005101,4.144971558005101
v1,baseline,rough_seed_4,rough_seed_12,energy,lm100_ls000_le000,lm020_ls080_le000,0.612047628198621,0.10852703925210863,0.7205746674507296,0.612047628198621
v1,baseline,rough_seed_25,rough_seed_6,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0.033274517716205085,0.0,0.033274517716205085,0.033274517716205085
v1,baseline,rough_seed_25,rough_seed_6,wm080_ws020_we000,lm020_ls080_le000,lm080_ls000_le020,0.05709906712037108,0.12533871318045423,0.1824377803008253,0.05709906712037108
v1,baseline,rough_seed_25,rough_seed_6,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,0.0,0.015800089386051264,0.015800089386051264,0.0
v1,baseline,rough_seed_25,rough_seed_6,wm060_ws040_we000,lm000_ls080_le020,lm040_ls040_le020,0.08453541330602377,0.14365801486556262,0.2281934281715864,0.08453541330602377
v1,baseline,rough_seed_25,rough_seed_6,wm060_ws020_we020,lm020_ls080_le000,lm080_ls000_le020,0.08953074994403071,0.09463197959606273,0.18416272954009344,0.08953074994403071
v1,baseline,rough_seed_25,rough_seed_6,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,0.0,0.03160017877210253,0.03160017877210253,0.0
v1,baseline,rough_seed_25,rough_seed_6,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,0.0,0.14300978688508584,0.14300978688508584,0.0
v1,baseline,rough_seed_25,rough_seed_6,wm040_ws040_we020,lm000_ls080_le020,lm040_ls040_le020,0.23000779579914737,0.10179164621421029,0.33179944201335765,0.23000779579914737
v1,baseline,rough_seed_25,rough_seed_6,wm040_ws020_we040,lm020_ls080_le000,lm080_ls000_le020,0.275392289768663,0.0901187931790877,0.3655110829477507,0.275392289768663
v1,baseline,rough_seed_25,rough_seed_6,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,0.0,0.04740026815815378,0.04740026815815378,0.0
v1,baseline,rough_seed_25,rough_seed_6,wm020_ws080_we000,lm020_ls040_le040,lm060_ls000_le040,0.2236756606456467,0.07853022180055476,0.30220588244620145,0.2236756606456467
v1,baseline,rough_seed_25,rough_seed_6,wm020_ws060_we020,lm000_ls060_le040,lm040_ls040_le020,0.09591488390688227,0.15166508730912093,0.2475799712160032,0.09591488390688227
v1,baseline,rough_seed_25,rough_seed_6,wm020_ws040_we040,lm000_ls080_le020,lm040_ls040_le020,0.5581215245588572,0.10148226669681978,0.659603791255677,0.5581215245588572
v1,baseline,rough_seed_25,rough_seed_6,wm020_ws020_we060,lm020_ls080_le000,lm040_ls040_le020,0.49555999027088915,0.05129944608451861,0.5468594363554078,0.49555999027088915
v1,baseline,rough_seed_25,rough_seed_6,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,0.0,0.06320035754420505,0.06320035754420505,0.0
v1,baseline,rough_seed_25,rough_seed_6,wm000_ws100_we000,lm040_ls000_le060,lm060_ls000_le040,1.6971490464358463,0.0,1.6971490464358463,1.6971490464358463
v1,baseline,rough_seed_25,rough_seed_6,wm000_ws080_we020,lm040_ls000_le060,lm060_ls000_le040,1.2014585546237235,0.15795342125440343,1.359411975878127,1.2014585546237235
v1,baseline,rough_seed_25,rough_seed_6,wm000_ws060_we040,lm040_ls000_le060,lm040_ls040_le020,0.8703191975286768,0.15135570779173044,1.0216749053204073,0.8703191975286768
v1,baseline,rough_seed_25,rough_seed_6,wm000_ws040_we060,lm000_ls080_le020,lm040_ls040_le020,0.8862352533185669,0.1011728871794293,0.9874081404979962,0.8862352533185669
v1,baseline,rough_seed_25,rough_seed_6,wm000_ws020_we080,lm020_ls080_le000,lm040_ls040_le020,0.6624838584961843,0.06572393126688088,0.7282077897630652,0.6624838584961843
v1,baseline,rough_seed_25,rough_seed_6,wm000_ws000_we100,lm100_ls000_le000,lm020_ls000_le080,0.0790004469302563,0.0,0.0790004469302563,0.0790004469302563
v1,baseline,rough_seed_25,rough_seed_6,balanced,lm000_ls080_le020,lm040_ls040_le020,0.46519588804681566,0.08496091283764638,0.5501568008844621,0.46519588804681566
v1,baseline,rough_seed_25,rough_seed_6,motion,lm020_ls080_le000,lm080_ls000_le020,0.02853363394459453,0.10990658261383564,0.13844021655843017,0.02853363394459453
v1,baseline,rough_seed_25,rough_seed_6,stability,lm000_ls060_le040,lm060_ls000_le040,0.16850262016685869,0.11904821115219281,0.2875508313190515,0.16850262016685869
v1,baseline,rough_seed_25,rough_seed_6,energy,lm040_ls060_le000,lm040_ls040_le020,0.3607295913954863,0.05779925412517968,0.418528845520666,0.3607295913954863
v1,baseline,rough_seed_12,rough_seed_4,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0.04025001642554341,0.0,0.04025001642554341,0.04025001642554341
v1,baseline,rough_seed_12,rough_seed_4,wm080_ws020_we000,lm020_ls080_le000,lm100_ls000_le000,0.2646104015797636,0.202,0.46661040157976363,0.2646104015797636
v1,baseline,rough_seed_12,rough_seed_4,wm080_ws000_we020,lm020_ls080_le000,lm100_ls000_le000,0.46720999338503577,0.0,0.46720999338503577,0.46720999338503577
v1,baseline,rough_seed_12,rough_seed_4,wm060_ws040_we000,lm020_ls080_le000,lm100_ls000_le000,0.13035750208228314,0.404,0.5343575020822832,0.13035750208228314
v1,baseline,rough_seed_12,rough_seed_4,wm060_ws020_we020,lm020_ls080_le000,lm100_ls000_le000,0.15184274008335663,0.202,0.35384274008335664,0.15184274008335663
v1,baseline,rough_seed_12,rough_seed_4,wm060_ws000_we040,lm020_ls080_le000,lm100_ls000_le000,0.6554750467472544,0.0,0.6554750467472544,0.6554750467472544
v1,baseline,rough_seed_12,rough_seed_4,wm040_ws060_we000,lm020_ls080_le000,lm040_ls040_le020,0.39466507661411054,0.404,0.7986650766141106,0.39466507661411054
v1,baseline,rough_seed_12,rough_seed_4,wm040_ws040_we020,lm020_ls080_le000,lm080_ls000_le020,0.166706542994004,0.3697303579644351,0.5364369009584391,0.166706542994004
v1,baseline,rough_seed_12,rough_seed_4,wm040_ws020_we040,lm020_ls080_le000,lm100_ls000_le000,0.4549548538181382,0.202,0.6569548538181382,0.4549548538181382
v1,baseline,rough_seed_12,rough_seed_4,wm040_ws000_we060,lm060_ls040_le000,lm100_ls000_le000,0.7380245928602397,0.0,0.7380245928602397,0.7380245928602397
v1,baseline,rough_seed_12,rough_seed_4,wm020_ws080_we000,lm000_ls100_le000,lm040_ls040_le020,1.2271355920613916,0.202,1.4291355920613915,1.2271355920613916
v1,baseline,rough_seed_12,rough_seed_4,wm020_ws060_we020,lm000_ls100_le000,lm040_ls040_le020,0.8728945542896183,0.20341142477832982,1.0763059790679481,0.8728945542896183
v1,baseline,rough_seed_12,rough_seed_4,wm020_ws040_we040,lm000_ls100_le000,lm040_ls040_le020,0.5615999794119673,0.2871078052226233,0.8487077846345906,0.5615999794119673
v1,baseline,rough_seed_12,rough_seed_4,wm020_ws020_we060,lm020_ls080_le000,lm100_ls000_le000,0.7798212006824512,0.202,0.9818212006824513,0.7798212006824512
v1,baseline,rough_seed_12,rough_seed_4,wm020_ws000_we080,lm060_ls040_le000,lm100_ls000_le000,0.9830400820728059,0.0,0.9830400820728059,0.9830400820728059
v1,baseline,rough_seed_12,rough_seed_4,wm000_ws100_we000,lm000_ls100_le000,lm040_ls040_le020,1.78495163893553,0.0,1.78495163893553,1.78495163893553
v1,baseline,rough_seed_12,rough_seed_4,wm000_ws080_we020,lm000_ls100_le000,lm040_ls040_le020,1.2895681233307752,0.14255390261131165,1.4321220259420868,1.2895681233307752
v1,baseline,rough_seed_12,rough_seed_4,wm000_ws060_we040,lm000_ls100_le000,lm040_ls040_le020,0.7941846077260204,0.2851078052226233,1.0792924129486436,0.7941846077260204
v1,baseline,rough_seed_12,rough_seed_4,wm000_ws040_we060,lm000_ls100_le000,lm100_ls000_le000,0.8637656978815723,0.404,1.2677656978815723,0.8637656978815723
v1,baseline,rough_seed_12,rough_seed_4,wm000_ws020_we080,lm000_ls100_le000,lm100_ls000_le000,1.4824633343406592,0.202,1.6844633343406592,1.4824633343406592
v1,baseline,rough_seed_12,rough_seed_4,wm000_ws000_we100,lm000_ls100_le000,lm100_ls000_le000,2.1011609707997456,0.0,2.1011609707997456,2.1011609707997456
v1,baseline,rough_seed_12,rough_seed_4,balanced,lm020_ls080_le000,lm100_ls000_le000,0.212985942910623,0.33666666666666667,0.5496526095772897,0.212985942910623
v1,baseline,rough_seed_12,rough_seed_4,motion,lm020_ls080_le000,lm100_ls000_le000,0.25887646878287807,0.1515,0.4103764687828781,0.25887646878287807
v1,baseline,rough_seed_12,rough_seed_4,stability,lm000_ls100_le000,lm040_ls040_le020,1.1009088254510961,0.15255856858374736,1.2534673940348435,1.1009088254510961
v1,baseline,rough_seed_12,rough_seed_4,energy,lm020_ls080_le000,lm100_ls000_le000,0.992384422346887,0.1515,1.143884422346887,0.992384422346887
v1,baseline,rough_seed_6,rough_seed_12,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0.019444788457276867,0.0,0.019444788457276867,0.019444788457276867
v1,baseline,rough_seed_6,rough_seed_12,wm080_ws020_we000,lm100_ls000_le000,lm020_ls080_le000,0.052708594497756514,0.11766906181740024,0.17037765631515675,0.052708594497756514
v1,baseline,rough_seed_6,rough_seed_12,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,0.0,0.015555830765821493,0.015555830765821493,0.0
v1,baseline,rough_seed_6,rough_seed_12,wm060_ws040_we000,lm100_ls000_le000,lm000_ls080_le020,0.1454251182146479,0.19513767175767274,0.34056278997232065,0.1454251182146479
v1,baseline,rough_seed_6,rough_seed_12,wm060_ws020_we020,lm100_ls000_le000,lm020_ls080_le000,0.05236779307230732,0.11797135871125086,0.17033915178355818,0.05236779307230732
v1,baseline,rough_seed_6,rough_seed_12,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,0.0,0.011666873074366119,0.011666873074366119,0.0
v1,baseline,rough_seed_6,rough_seed_12,wm040_ws060_we000,lm040_ls040_le020,lm040_ls020_le040,0.07998510092624603,0.2293649881458,0.30935008907204603,0.07998510092624603
v1,baseline,rough_seed_6,rough_seed_12,wm040_ws040_we020,lm080_ls000_le020,lm000_ls080_le020,0.17149332345327117,0.17012522035353672,0.3416185438068079,0.17149332345327117
v1,baseline,rough_seed_6,rough_seed_12,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,0.052026991646858145,0.11827365560510147,0.17030064725195962,0.052026991646858145
v1,baseline,rough_seed_6,rough_seed_12,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,0.0,0.007777915382910746,0.007777915382910746,0.0
v1,baseline,rough_seed_6,rough_seed_12,wm020_ws080_we000,lm040_ls040_le020,lm020_ls040_le040,0.29036095675705903,0.1209861865983622,0.4113471433554212,0.29036095675705903
v1,baseline,rough_seed_6,rough_seed_12,wm020_ws060_we020,lm040_ls040_le020,lm000_ls060_le040,0.18582698279714033,0.12434206404501243,0.31016904684215274,0.18582698279714033
v1,baseline,rough_seed_6,rough_seed_12,wm020_ws040_we040,lm040_ls040_le020,lm000_ls080_le020,0.1338846781621534,0.16995024233665781,0.3038349204988112,0.1338846781621534
v1,baseline,rough_seed_6,rough_seed_12,wm020_ws020_we060,lm100_ls000_le000,lm020_ls080_le000,0.049991340491260375,0.12027080222910068,0.17026214272036105,0.049991340491260375
v1,baseline,rough_seed_6,rough_seed_12,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,0.0,0.003888957691455373,0.003888957691455373,0.0
v1,baseline,rough_seed_6,rough_seed_12,wm000_ws100_we000,lm040_ls040_le020,lm040_ls000_le060,0.5133441976387964,0.0,0.5133441976387964,0.5133441976387964
v1,baseline,rough_seed_6,rough_seed_12,wm000_ws080_we020,lm040_ls040_le020,lm040_ls000_le060,0.313045619135114,0.09912048199041387,0.4121661011255279,0.313045619135114
v1,baseline,rough_seed_6,rough_seed_12,wm000_ws060_we040,lm040_ls040_le020,lm040_ls000_le060,0.1127470406314317,0.19824096398082774,0.31098800461225945,0.1127470406314317
v1,baseline,rough_seed_6,rough_seed_12,wm000_ws040_we060,lm100_ls000_le000,lm000_ls080_le020,0.17067201205774607,0.1697752643197789,0.340447276377525,0.17067201205774607
v1,baseline,rough_seed_6,rough_seed_12,wm000_ws020_we080,lm100_ls000_le000,lm020_ls080_le000,0.010370393261168565,0.15985324492759392,0.1702236381887625,0.010370393261168565
v1,baseline,rough_seed_6,rough_seed_12,wm000_ws000_we100,lm100_ls000_le000,lm100_ls000_le000,0.0,0.0,0.0,0.0
v1,baseline,rough_seed_6,rough_seed_12,balanced,lm100_ls000_le000,lm000_ls080_le020,0.14161293884355156,0.14215729902371685,0.2837702378672684,0.14161293884355156
v1,baseline,rough_seed_6,rough_seed_12,motion,lm100_ls000_le000,lm020_ls080_le000,0.03921084476348394,0.08859164973868289,0.12780249450216682,0.03921084476348394
v1,baseline,rough_seed_6,rough_seed_12,stability,lm040_ls040_le020,lm000_ls060_le040,0.2675770488476194,0.09338578569369428,0.36096283454131367,0.2675770488476194
v1,baseline,rough_seed_6,rough_seed_12,energy,lm100_ls000_le000,lm040_ls060_le000,0.004972483206469827,0.12272412383380095,0.12769660704027078,0.004972483206469827
v1,baseline,rough_seed_29,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0.5188786915160138,0.0,0.5188786915160138,0.5188786915160138
v1,baseline,rough_seed_29,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0.27449200120484396,0.14138735532087288,0.41587935652571684,0.27449200120484396
v1,baseline,rough_seed_29,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0.2666612340403494,0.14965890669506476,0.4163201407354142,0.2666612340403494
v1,baseline,rough_seed_29,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0.2001529694170566,0.11272705211836323,0.3128800215354198,0.2001529694170566
v1,baseline,rough_seed_29,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm060_ls040_le000,0.20039923701171009,0.11292156873340709,0.31332080574511717,0.20039923701171009
v1,baseline,rough_seed_29,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm060_ls040_le000,0.17175554020753503,0.14200604974727948,0.3137615899548145,0.17175554020753503
v1,baseline,rough_seed_29,rough_seed_18,wm040_ws060_we000,lm040_ls040_le020,lm040_ls060_le000,0.3918009331410251,0.13756749512136274,0.5293684282623878,0.3918009331410251
v1,baseline,rough_seed_29,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm040_ls060_le000,0.11721408836079458,0.0931073823940256,0.2103214707548202,0.11721408836079458
v1,baseline,rough_seed_29,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm060_ls040_le000,0.10656290689284495,0.1421403411008057,0.24870324799365065,0.10656290689284495
v1,baseline,rough_seed_29,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm080_ls020_le000,0.2059979073721932,0.16486487709146663,0.37086278446365983,0.2059979073721932
v1,baseline,rough_seed_29,rough_seed_18,wm020_ws080_we000,lm040_ls040_le020,lm080_ls020_le000,0.6208588796129115,0.08163235807027222,0.7024912376831838,0.6208588796129115
v1,baseline,rough_seed_29,rough_seed_18,wm020_ws060_we020,lm040_ls040_le020,lm080_ls020_le000,0.4454611498757892,0.08216574505391296,0.5276268949297022,0.4454611498757892
v1,baseline,rough_seed_29,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm080_ls020_le000,0.13989975688465828,0.1085524118644407,0.24845216874909898,0.13989975688465828
v1,baseline,rough_seed_29,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm080_ls020_le000,0.20818720800695342,0.1624244972121547,0.37061170521910813,0.20818720800695342
v1,baseline,rough_seed_29,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm080_ls000_le020,0.40055795268052957,0.09221328900858783,0.4927712416891174,0.40055795268052957
v1,baseline,rough_seed_29,rough_seed_18,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0.8756140471039797,0.0,0.8756140471039797,0.8756140471039797
v1,baseline,rough_seed_29,rough_seed_18,wm000_ws080_we020,lm040_ls040_le020,lm080_ls020_le000,0.6468776190027841,0.05387208534771405,0.7007497043504981,0.6468776190027841
v1,baseline,rough_seed_29,rough_seed_18,wm000_ws060_we040,lm040_ls040_le020,lm080_ls020_le000,0.4181411909015883,0.1077441706954281,0.5258853615970164,0.4181411909015883
v1,baseline,rough_seed_29,rough_seed_18,wm000_ws040_we060,lm000_ls100_le000,lm080_ls020_le000,0.20874436993141432,0.16161625604314211,0.37036062597455643,0.20874436993141432
v1,baseline,rough_seed_29,rough_seed_18,wm000_ws020_we080,lm000_ls100_le000,lm040_ls040_le020,0.3163634863545127,0.17615667609005298,0.4925201624445657,0.3163634863545127
v1,baseline,rough_seed_29,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0.6146796989145749,0.0,0.6146796989145749,0.6146796989145749
v1,baseline,rough_seed_29,rough_seed_18,balanced,lm000_ls100_le000,lm060_ls040_le000,0.08903025213256054,0.11886945728956978,0.20789970942213032,0.08903025213256054
v1,baseline,rough_seed_29,rough_seed_18,motion,lm000_ls100_le000,lm060_ls040_le000,0.23346866862736637,0.13124160856047495,0.3647102771878413,0.23346866862736637
v1,baseline,rough_seed_29,rough_seed_18,stability,lm040_ls040_le020,lm080_ls020_le000,0.5529993741828368,0.06162430879043471,0.6146236829732715,0.5529993741828368
v1,baseline,rough_seed_29,rough_seed_18,energy,lm000_ls100_le000,lm080_ls000_le020,0.2794439514968714,0.15218475214610336,0.4316287036429748,0.2794439514968714
